image_path,glcm_hist_0,glcm_hist_1,glcm_hist_2,glcm_hist_3,glcm_hist_4,glcm_hist_5,glcm_hist_6,glcm_hist_7,glcm_hist_8,glcm_hist_9,glcm_hist_10,glcm_hist_11,glcm_hist_12,glcm_hist_13,glcm_hist_14,glcm_hist_15,glcm_hist_16,glcm_hist_17,glcm_hist_18,glcm_hist_19,glcm_hist_20,glcm_hist_21,glcm_hist_22,glcm_hist_23,glcm_hist_24,glcm_hist_25,glcm_hist_26,glcm_hist_27,glcm_hist_28,glcm_hist_29,glcm_hist_30,glcm_hist_31,glcm_hist_32,glcm_hist_33,glcm_hist_34,glcm_hist_35,glcm_hist_36,glcm_hist_37,glcm_hist_38,glcm_hist_39,glcm_hist_40,glcm_hist_41,glcm_hist_42,glcm_hist_43,glcm_hist_44,glcm_hist_45,glcm_hist_46,glcm_hist_47,glcm_hist_48,glcm_hist_49,glcm_hist_50,glcm_hist_51,glcm_hist_52,glcm_hist_53,glcm_hist_54,glcm_hist_55,glcm_hist_56,glcm_hist_57,glcm_hist_58,glcm_hist_59,glcm_hist_60,glcm_hist_61,glcm_hist_62,glcm_hist_63
Datasets/wang/Images/train/class1/115.jpg,62179,1605,782,363,141,54,69,44,36,29,22,22,21,21,18,14,10,11,17,9,12,3,3,6,6,5,3,4,0,5,1,2,0,2,0,1,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3
Datasets/wang/Images/train/class1/162.jpg,64479,427,133,96,51,66,41,41,17,7,7,13,8,7,5,9,5,8,7,8,6,7,14,6,3,2,5,2,8,3,6,1,7,3,1,2,1,3,3,3,3,0,3,1,0,0,1,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/138.jpg,65022,270,54,54,33,15,9,7,5,4,7,1,0,3,2,0,0,2,0,0,0,4,1,4,1,0,1,3,0,5,4,3,2,1,1,2,1,0,1,1,2,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/112.jpg,64243,776,201,77,67,40,18,24,21,15,3,2,3,5,4,0,2,2,2,0,2,0,1,0,0,1,4,0,0,0,0,1,0,1,0,0,0,2,1,1,0,1,0,2,1,0,0,0,1,1,1,0,2,2,2,0,1,0,0,0,1,0,1,1
Datasets/wang/Images/train/class1/114.jpg,60398,2720,1437,452,236,87,47,39,28,23,11,11,7,2,2,1,3,2,4,6,2,1,2,2,1,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/149.jpg,64648,307,104,79,37,27,35,35,21,22,15,9,14,10,10,8,8,10,4,6,8,10,4,8,4,5,9,1,1,0,0,5,0,3,3,1,2,2,4,4,3,3,6,3,4,4,4,4,1,3,1,2,1,2,1,1,1,2,2,1,0,0,0,4
Datasets/wang/Images/train/class1/128.jpg,64081,846,220,114,66,38,31,22,16,14,8,9,12,8,7,1,4,4,0,1,1,1,2,4,1,1,3,5,1,1,1,1,0,1,1,0,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/179.jpg,65215,194,61,42,14,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/174.jpg,62245,1601,550,324,137,126,82,84,47,50,38,39,24,27,32,27,22,18,11,11,7,1,4,2,3,3,2,4,0,1,0,1,1,0,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Datasets/wang/Images/train/class1/109.jpg,65300,139,38,22,15,11,3,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/157.jpg,64623,478,137,105,53,30,17,13,14,5,7,6,3,3,3,5,5,5,2,1,2,1,3,0,1,1,2,0,0,0,0,1,1,1,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/167.jpg,61154,1619,823,688,418,378,158,115,64,32,19,7,12,16,8,5,9,1,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/170.jpg,61396,1951,951,514,304,173,95,59,32,11,7,11,1,3,4,2,2,2,0,2,0,2,0,2,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Datasets/wang/Images/train/class1/106.jpg,64220,558,155,101,59,70,46,45,30,16,17,10,9,12,7,16,20,10,7,7,8,3,3,6,5,5,3,2,3,1,2,0,5,2,5,3,2,1,3,3,6,4,2,3,1,3,3,3,0,3,5,2,1,2,1,2,6,2,1,1,1,1,0,3
Datasets/wang/Images/train/class1/133.jpg,63613,1040,310,136,91,54,53,35,20,22,17,16,12,17,8,7,7,8,10,6,6,6,3,5,3,1,4,0,2,0,1,0,3,1,1,1,2,3,1,1,1,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Datasets/wang/Images/train/class1/178.jpg,64864,383,59,43,44,18,8,6,17,17,7,9,6,6,2,3,5,4,2,2,4,1,2,0,3,0,1,2,1,1,0,1,0,0,1,0,1,0,1,0,0,0,3,0,0,1,1,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1
Datasets/wang/Images/train/class1/144.jpg,65412,47,28,12,11,4,1,3,5,1,1,0,1,0,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/120.jpg,64530,490,175,96,77,65,30,18,15,5,5,6,5,1,4,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Datasets/wang/Images/train/class1/156.jpg,65318,130,5,5,14,10,16,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,2,2,2,2,1,2,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
Datasets/wang/Images/train/class1/137.jpg,65043,217,72,36,40,14,16,11,7,7,3,4,5,5,11,3,7,5,3,4,1,2,1,1,1,0,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,2,0,0,0,1
Datasets/wang/Images/train/class1/117.jpg,64652,566,205,49,12,3,9,4,1,4,1,1,0,0,2,0,0,1,0,1,2,1,2,0,2,0,1,0,1,1,3,1,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/124.jpg,64551,639,202,78,22,11,6,7,3,0,0,0,2,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Datasets/wang/Images/train/class1/177.jpg,65342,133,14,11,10,4,2,0,2,1,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/140.jpg,61260,2323,843,510,260,101,71,27,29,12,15,10,7,10,6,7,5,4,7,3,2,3,0,1,1,0,2,1,3,0,1,0,1,0,0,1,1,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Datasets/wang/Images/train/class1/132.jpg,63015,1526,474,140,94,44,33,37,32,20,17,8,3,4,3,1,2,0,0,0,1,1,4,3,2,3,0,2,4,3,1,3,3,3,4,4,1,1,2,4,3,3,4,4,6,1,4,0,3,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
Datasets/wang/Images/train/class1/176.jpg,63396,1258,250,136,85,73,47,33,36,29,20,15,14,12,10,10,4,4,11,3,6,10,6,4,4,2,2,3,2,0,6,4,1,4,3,2,3,2,6,4,4,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,1,1,1,0,1,0,0,2
Datasets/wang/Images/train/class1/122.jpg,64199,589,260,137,90,53,40,30,30,19,18,15,11,8,6,8,0,4,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,2
Datasets/wang/Images/train/class1/148.jpg,65058,299,63,32,22,14,11,5,12,3,3,1,1,1,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/111.jpg,63756,1109,230,112,64,53,31,9,24,16,11,12,15,17,10,9,5,10,7,3,2,3,1,0,1,4,2,2,1,2,0,0,1,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1
Datasets/wang/Images/train/class1/145.jpg,63298,818,431,214,160,115,62,70,44,35,36,47,26,25,25,15,10,7,8,7,12,6,5,4,4,7,10,5,5,2,3,4,1,1,2,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/102.jpg,63937,647,287,166,118,67,63,66,52,44,17,3,9,9,6,0,1,0,0,1,1,1,2,0,1,0,0,1,0,0,0,0,1,2,2,0,1,1,1,0,0,1,1,2,2,2,0,4,0,2,3,2,1,1,3,1,0,1,1,0,1,0,0,1
Datasets/wang/Images/train/class1/143.jpg,64307,488,164,96,69,29,23,13,21,25,11,24,21,19,18,13,14,9,10,16,8,8,6,8,7,10,4,4,5,1,2,1,7,4,1,2,7,2,3,5,6,2,1,4,1,6,2,3,1,4,1,1,5,2,2,3,2,1,1,0,0,1,0,2
Datasets/wang/Images/train/class1/139.jpg,60157,2706,772,405,282,255,166,152,120,109,72,61,41,36,20,21,19,17,11,15,12,16,9,7,7,1,7,10,3,2,0,1,1,3,2,2,3,0,1,2,3,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Datasets/wang/Images/train/class1/121.jpg,65127,129,66,48,42,28,19,14,15,11,12,4,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
Datasets/wang/Images/train/class1/154.jpg,64232,757,232,127,55,37,18,13,4,3,6,7,5,4,4,6,3,4,1,2,1,0,2,1,2,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/152.jpg,63989,496,234,116,77,83,46,49,32,37,30,21,20,13,11,16,13,10,5,13,17,14,9,10,6,7,4,6,10,8,9,9,5,5,8,6,4,6,7,7,7,9,1,3,8,5,6,4,6,4,2,1,2,2,1,1,2,0,2,0,0,0,1,1
Datasets/wang/Images/train/class1/150.jpg,63791,903,252,115,54,64,56,28,34,42,33,23,15,6,12,13,8,5,3,4,10,7,5,5,5,8,4,1,4,1,1,0,0,0,0,1,0,0,5,0,4,0,2,2,1,1,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/161.jpg,65392,50,14,28,18,7,1,1,1,0,1,4,3,4,1,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/134.jpg,55278,3952,1021,1331,460,673,258,421,204,299,125,233,106,143,65,136,102,46,87,37,65,27,57,31,41,18,43,16,31,9,25,21,9,25,5,21,6,16,9,5,5,17,4,7,8,8,0,3,4,2,4,2,5,1,1,1,2,2,0,0,1,0,1,1
Datasets/wang/Images/train/class1/172.jpg,64861,467,56,26,31,19,17,9,7,2,0,2,0,0,0,0,0,0,1,2,2,2,2,4,0,2,1,0,0,5,0,2,0,3,0,4,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/159.jpg,64289,749,256,102,50,19,11,11,8,3,2,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,1,3,0,2,1,1,2,0,0,3,2,0,3,0,1,1,0,0,0,1
Datasets/wang/Images/train/class1/126.jpg,64841,285,114,52,42,22,15,14,13,16,10,9,15,3,3,2,0,1,2,2,2,3,1,0,2,2,2,1,2,3,0,3,2,2,1,3,6,6,3,2,1,5,7,1,5,1,0,1,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
Datasets/wang/Images/train/class1/118.jpg,59107,2443,1014,816,307,239,276,131,117,90,133,65,54,87,53,45,56,42,32,28,35,31,10,32,11,21,21,18,20,12,17,14,10,22,9,9,9,21,9,8,8,5,5,5,2,7,2,4,4,2,4,3,0,2,1,2,0,1,2,0,1,0,1,1
Datasets/wang/Images/train/class1/108.jpg,60988,2043,676,526,194,169,89,97,71,71,43,57,32,46,34,40,31,26,26,17,20,17,20,16,15,17,9,12,10,13,5,17,7,8,5,6,6,6,4,11,2,4,2,1,5,1,2,2,1,1,2,2,2,1,2,0,0,0,2,1,0,1,1,1
Datasets/wang/Images/train/class1/125.jpg,64717,501,100,55,41,32,13,6,14,16,12,4,4,2,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
Datasets/wang/Images/train/class1/136.jpg,64079,655,240,137,93,70,57,35,24,17,16,7,11,7,6,6,6,6,4,6,5,2,7,1,2,8,4,4,3,3,1,0,2,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/146.jpg,64002,587,293,198,117,110,72,65,47,21,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1,1,1,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
Datasets/wang/Images/train/class1/151.jpg,64682,588,118,34,12,7,2,7,8,6,5,10,6,8,3,4,2,1,0,0,0,0,0,1,1,1,2,0,1,0,0,1,0,1,1,0,1,3,0,1,1,1,0,1,0,2,0,1,3,0,0,2,1,0,0,0,1,1,2,0,0,0,1,2
Datasets/wang/Images/train/class1/164.jpg,62071,1224,491,322,221,173,154,134,111,82,88,74,49,55,37,32,22,17,19,12,9,21,13,7,8,5,6,6,2,6,3,4,6,4,6,2,3,3,4,3,1,1,5,0,4,2,3,2,0,1,2,1,1,0,1,1,1,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/130.jpg,64821,239,110,48,46,38,19,24,14,21,13,13,15,15,4,12,13,10,4,6,9,9,9,2,2,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,1,1,2,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/163.jpg,63649,937,251,162,95,55,44,34,23,32,36,20,25,12,22,15,18,4,5,5,4,6,4,3,6,7,1,1,1,3,6,4,2,5,5,6,5,2,1,0,0,1,1,0,0,0,2,1,1,0,0,1,0,2,0,3,1,1,1,1,0,1,2,1
Datasets/wang/Images/train/class1/104.jpg,61237,1550,790,473,406,226,161,135,92,81,53,42,29,39,46,31,19,23,17,17,15,3,6,3,3,2,3,3,3,3,5,1,1,2,1,1,3,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
Datasets/wang/Images/train/class1/169.jpg,65388,71,27,6,8,3,2,1,0,0,0,1,0,0,2,0,0,1,2,2,2,1,3,1,1,1,2,1,0,1,1,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/103.jpg,64104,627,235,107,94,84,80,64,46,17,11,8,4,3,1,6,2,3,2,4,2,1,0,1,1,2,4,1,4,0,0,0,0,0,0,0,2,0,2,1,0,1,2,0,0,0,1,2,0,1,0,0,0,2,1,1,0,0,1,0,0,0,0,1
Datasets/wang/Images/train/class1/142.jpg,64445,624,153,54,39,33,35,31,19,8,5,2,7,2,2,0,2,3,2,0,3,5,4,6,6,4,1,2,3,3,2,2,0,3,5,0,1,4,0,3,2,2,0,0,2,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/101.jpg,64098,620,224,121,88,71,63,42,34,31,23,13,5,4,10,4,1,3,5,5,3,6,7,4,10,4,7,6,5,1,5,2,4,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/166.jpg,64837,438,130,27,17,23,9,5,5,12,4,3,1,0,0,0,0,1,0,2,0,3,0,2,0,2,1,0,1,0,1,0,1,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1
Datasets/wang/Images/train/class1/168.jpg,65292,158,32,9,5,5,0,2,0,0,0,0,1,0,1,3,3,1,1,2,1,2,2,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
Datasets/wang/Images/train/class1/110.jpg,64960,415,56,18,13,22,9,9,4,1,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,4,3,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/116.jpg,64153,913,248,107,53,16,13,6,2,1,0,0,1,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,1,2,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Datasets/wang/Images/train/class1/119.jpg,64530,627,145,67,47,32,14,10,10,10,3,8,6,1,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,2,1,0,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/107.jpg,64219,958,130,43,46,38,9,5,4,2,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,3,5,5,3,3,3,3,3,3,5,7,4,2,4,2,0,6,6,1,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1
Datasets/wang/Images/train/class1/147.jpg,62653,2155,402,93,50,34,26,15,19,13,8,7,0,1,0,0,1,1,0,1,0,2,3,4,4,1,5,3,1,3,4,4,0,2,2,1,0,0,1,1,0,3,1,1,2,0,0,3,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1
Datasets/wang/Images/train/class1/160.jpg,61526,2333,1097,308,129,54,29,19,6,7,5,1,1,2,1,1,0,2,1,2,1,1,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/155.jpg,64274,649,146,80,58,51,39,27,30,17,14,17,13,8,4,10,5,6,11,11,6,6,7,2,1,1,4,2,1,2,0,0,1,2,3,0,4,2,3,1,2,0,2,4,2,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
Datasets/wang/Images/train/class1/113.jpg,63355,1073,387,236,145,87,87,50,30,23,8,5,7,2,9,5,1,5,2,2,0,1,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
Datasets/wang/Images/train/class1/158.jpg,65165,238,40,19,15,3,4,2,1,3,7,5,4,5,2,2,4,0,1,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,3,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Datasets/wang/Images/train/class1/153.jpg,41304,8384,0,4316,2572,0,1939,1376,0,1110,939,0,674,563,0,434,347,0,302,235,0,188,155,0,103,80,0,66,53,0,49,51,0,47,0,36,33,0,33,22,0,20,18,0,19,11,0,7,14,0,8,4,0,6,4,0,3,2,0,4,3,0,1,1
Datasets/wang/Images/train/class1/127.jpg,64684,265,128,89,55,44,47,25,31,23,26,17,7,12,10,7,10,6,5,5,4,4,3,3,4,0,3,0,1,0,0,2,0,0,2,0,0,0,0,1,0,3,2,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
Datasets/wang/Images/train/class1/165.jpg,65021,197,95,96,56,31,11,1,8,0,2,1,1,0,1,1,3,2,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Datasets/wang/Images/train/class1/131.jpg,64343,521,164,93,75,40,22,17,28,26,16,12,12,15,8,7,13,9,8,13,9,5,1,7,7,8,4,2,2,6,2,3,1,2,0,1,1,1,1,0,2,0,3,2,2,2,1,0,1,3,0,3,2,2,1,0,0,2,2,0,1,1,0,1
Datasets/wang/Images/train/class1/141.jpg,64538,537,170,43,30,25,30,16,17,13,15,13,10,5,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,2,1,1,0,1,2,1,3,3,1,2,2,1,3,3,2,1,5,1,4,2,3,5,1,4,3,1,1,0,1,3,1,0,2
Datasets/wang/Images/train/class1/175.jpg,60429,2889,1439,366,150,61,46,24,21,26,9,6,5,4,1,1,0,0,1,0,3,0,1,0,2,0,0,2,3,1,5,0,1,2,2,5,2,2,1,0,3,3,0,2,0,0,0,0,4,2,1,0,0,1,3,0,0,3,0,1,1,0,0,2
Datasets/wang/Images/train/class1/129.jpg,64389,702,257,76,23,16,12,13,7,3,2,5,6,0,2,5,3,4,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Datasets/wang/Images/train/class1/100.jpg,61556,2080,856,381,191,125,108,52,44,25,23,12,17,14,18,6,7,0,1,1,0,0,2,0,2,1,2,0,1,0,0,0,2,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
Datasets/wang/Images/train/class1/123.jpg,63335,875,418,223,134,59,40,31,32,35,25,23,20,22,13,20,20,17,16,16,10,10,11,8,7,10,8,7,7,4,4,5,5,5,5,4,3,3,2,5,3,2,3,0,1,4,1,1,2,4,1,0,4,1,2,2,2,2,1,1,1,0,0,1
Datasets/wang/Images/train/class9/971.jpg,62096,1810,812,395,235,74,35,19,7,13,3,4,6,2,4,4,0,1,0,0,2,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Datasets/wang/Images/train/class9/977.jpg,56495,2845,2259,919,971,483,381,398,161,160,94,85,52,31,28,14,26,16,18,10,11,9,9,7,6,10,4,3,5,4,1,1,2,1,0,2,3,1,2,1,0,0,1,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class9/965.jpg,65467,31,17,4,4,2,0,1,1,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Datasets/wang/Images/train/class9/941.jpg,65018,446,31,17,6,5,0,1,3,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class9/900.jpg,43013,7265,0,3584,0,2241,0,1639,0,1384,0,1163,0,948,0,811,682,0,595,0,467,0,425,0,322,0,249,0,182,0,158,108,0,92,0,71,0,34,0,27,0,20,0,16,0,16,0,6,5,0,5,0,2,0,4,0,1,0,0,0,0,0,0,1
Datasets/wang/Images/train/class9/944.jpg,63604,1306,298,131,64,45,21,24,11,5,10,3,5,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class9/916.jpg,56827,4777,1647,694,412,171,182,135,97,103,89,36,41,44,24,21,13,15,12,14,14,6,10,9,9,9,10,5,8,2,6,9,5,9,5,7,5,1,1,2,2,4,4,5,3,1,0,3,5,4,3,2,1,1,4,0,2,1,1,0,1,2,0,1
Datasets/wang/Images/train/class9/976.jpg,60159,3272,1215,456,172,94,62,20,21,18,6,7,4,4,2,6,1,1,4,0,1,1,2,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class9/978.jpg,65321,137,32,15,10,4,5,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class9/925.jpg,65458,49,9,3,2,7,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class9/945.jpg,57261,3911,1711,1594,683,186,77,16,14,11,6,12,7,4,4,2,2,1,3,6,1,3,2,2,2,0,2,1,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Datasets/wang/Images/train/class9/924.jpg,65447,46,17,6,3,2,2,2,3,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
